Unnamed: 0,Trip_ID,fare_amount,Trip_StartTime,Origin_longitude,Origin_latitude,Dest_longitude,Dest_latitude,passenger_count,Customer_ID,Driver_ID,driver_rated_for_trip,customer_rated_for_trip,Trip_cancellation,Cancelled_by,Reason,year,month,date,hour,minutes,seconds,Region
5229,54441902,8.0,2015-04-23 06:22:09 UTC,-73.9992294311523,40.7282066345215,-73.9833679199219,40.7214546203613,1,C25768,D14326,4,3,0,0,0,2015,4,23,6,22,9,Airport
5230,31651734,12.5,2015-04-23 01:15:22 UTC,-74.0050277709961,40.7299118041992,-73.9875030517578,40.7688484191895,5,C22518,D44453,4,5,0,0,0,2015,4,23,1,15,22,Tourist_Spots
5231,2985388,4.5,2015-04-23 00:49:59 UTC,-74.0057983398438,40.7365112304688,-74.0038986206055,40.733528137207,1,C51374,D11048,3,3,0,0,0,2015,4,23,0,49,59,Market
5232,6371282,19.5,2015-04-23 00:48:55 UTC,-73.9909057617188,40.7348289489746,-73.9385986328125,40.7124328613281,2,C46201,D61908,3,2,0,0,0,2015,4,23,0,48,55,Market
5233,1579011,13.0,2015-04-23 00:09:26 UTC,-73.9868011474609,40.7606086730957,-73.9983062744141,40.7288818359375,1,C23933,D69622,3,5,0,0,0,2015,4,23,0,9,26,Market
5234,19028154,19.0,2015-04-22 23:59:37 UTC,-73.9916305541992,40.7648887634277,-73.9885559082031,40.7164878845215,1,C39140,D83241,1,4,0,0,0,2015,4,22,23,59,37,Tourist_Spots
5235,25344154,0.0,2015-04-22 23:25:07 UTC,-73.6588973999023,40.8051986694336,-73.6588973999023,40.8051986694336,1,C19280,D18920,4,4,0,0,0,2015,4,22,23,25,7,Restaurants
5236,47255931,4.5,2015-04-22 23:13:29 UTC,-73.9847030639648,40.7627563476563,-73.9850082397461,40.769100189209,1,C40291,D11048,4,5,0,0,0,2015,4,22,23,13,29,Restaurants
5237,24075733,5.5,2015-04-22 23:01:29 UTC,-73.9609985351563,40.7679405212402,-73.9497222900391,40.784481048584,1,C38195,D79708,5,5,0,0,0,2015,4,22,23,1,29,Restaurants
5238,35729151,13.5,2015-04-22 22:56:16 UTC,-73.9841613769531,40.7216987609863,-73.9521179199219,40.6912040710449,1,C40291,D50362,5,5,0,0,0,2015,4,22,22,56,16,SubwayStations
5239,49149362,8.0,2015-04-22 22:53:31 UTC,-73.9831466674805,40.7621307373047,-74.00390625,40.7518119812012,5,C28260,D63151,3,3,0,0,0,2015,4,22,22,53,31,Restaurants
5240,24514559,12.0,2015-04-22 22:45:01 UTC,-73.9929580688477,40.724308013916,-73.9865112304688,40.7039985656738,1,C20815,D36024,4,5,0,0,0,2015,4,22,22,45,1,Tourist_Spots
5241,13783570,5.5,2015-04-22 22:03:20 UTC,-74.0079574584961,40.7078857421875,-74.012321472168,40.7093925476074,1,C20073,D11048,1,2,0,0,0,2015,4,22,22,3,20,Restaurants
5242,48003438,4.5,2015-04-22 21:53:56 UTC,-73.9809494018555,40.7377548217773,-73.9870758056641,40.7294082641602,1,C22483,D14637,5,4,0,0,0,2015,4,22,21,53,56,Industrial_Zones
5243,34901348,17.0,2015-04-22 21:17:28 UTC,-73.9775924682617,40.7494888305664,-74.0077743530273,40.7030410766602,1,C22518,D18920,3,1,0,0,0,2015,4,22,21,17,28,Sports_Arenas
5244,25964224,6.5,2015-04-22 21:05:49 UTC,-73.9925842285156,40.7267112731934,-73.9955902099609,40.7333717346191,1,C20073,D64210,3,5,0,0,0,2015,4,22,21,5,49,Industrial_Zones
5245,40968798,6.0,2015-04-22 19:39:07 UTC,-73.9915390014648,40.7268905639649,-73.9947280883789,40.7187881469727,5,C39184,D14637,4,2,0,0,0,2015,4,22,19,39,7,Airport
5246,32122678,4.0,2015-04-22 19:14:14 UTC,-73.9792709350586,40.7845916748047,-73.9781036376953,40.7890396118164,6,C50372,D54605,5,4,0,0,0,2015,4,22,19,14,14,Restaurants
5247,49052166,11.0,2015-04-22 18:54:18 UTC,-73.9639358520508,40.7737808227539,-73.9617462158203,40.8022117614746,1,C31247,D27764,5,4,0,0,0,2015,4,22,18,54,18,Restaurants
5248,48888336,5.0,2015-04-22 18:45:19 UTC,-73.9641189575196,40.768669128418,-73.9543838500977,40.7654037475586,1,C36127,D38776,4,4,0,0,0,2015,4,22,18,45,19,Tourist_Spots
5249,39504501,6.5,2015-04-22 18:15:09 UTC,-73.9812927246094,40.7376976013184,-73.9855422973633,40.7244606018066,2,C38391,D30700,4,5,0,0,0,2015,4,22,18,15,9,Restaurants
5250,44123412,12.0,2015-04-22 17:40:58 UTC,-73.9782943725586,40.7570114135742,-73.9933547973633,40.7248344421387,1,C18630,D13828,4,5,0,0,0,2015,4,22,17,40,58,Industrial_Zones
5251,4102538,5.5,2015-04-22 17:36:27 UTC,-73.9617004394531,40.7728652954102,-73.9662094116211,40.7681159973145,2,C51170,D64210,4,4,0,0,0,2015,4,22,17,36,27,Restaurants
5252,35561090,11.5,2015-04-22 17:27:47 UTC,-73.959846496582,40.7705459594727,-73.97412109375,40.790584564209,1,C17953,D14244,4,5,0,0,0,2015,4,22,17,27,47,SubwayStations
5253,4110390,11.5,2015-04-22 17:09:05 UTC,-73.9822311401367,40.7749557495117,-73.9634552001953,40.8036003112793,5,C11938,D63151,2,4,0,0,0,2015,4,22,17,9,5,SubwayStations
5254,4349607,56.54,2015-04-22 16:34:12 UTC,-74.006233215332,40.7397155761719,-73.8734436035156,40.7742500305176,6,C40467,D89828,3,4,0,0,0,2015,4,22,16,34,12,Tourist_Spots
5255,29140878,5.0,2015-04-22 16:25:20 UTC,-73.9733123779297,40.7797088623047,-73.9733123779297,40.7797088623047,1,C40467,D12789,2,4,0,0,0,2015,4,22,16,25,20,Restaurants
5256,39105408,7.5,2015-04-22 16:02:25 UTC,-73.9818420410156,40.7714614868164,-73.9789047241211,40.7895431518555,1,C22846,D36668,5,5,0,0,0,2015,4,22,16,2,25,Restaurants
5257,2462652,18.5,2015-04-22 16:01:46 UTC,-73.9630508422852,40.7750511169434,-73.98583984375,40.7720413208008,5,C19492,D48465,3,5,0,0,0,2015,4,22,16,1,46,Industrial_Zones
5258,35324455,23.0,2015-04-22 15:49:59 UTC,-73.9747314453125,40.7569808959961,-73.9620056152344,40.795295715332,5,C29861,D10560,2,4,0,0,0,2015,4,22,15,49,59,SubwayStations
5259,48622054,18.5,2015-04-22 15:29:27 UTC,-73.968132019043,40.7650566101074,-73.9533386230469,40.7885437011719,1,C22846,D13828,3,4,0,0,0,2015,4,22,15,29,27,Restaurants
5260,42513060,17.0,2015-04-22 15:23:54 UTC,-73.9734420776367,40.7382888793945,-73.9730911254883,40.7388687133789,1,C29861,D76086,1,2,0,0,0,2015,4,22,15,23,54,Industrial_Zones
5261,53299254,13.0,2015-04-22 15:17:40 UTC,-73.9899368286133,40.7189712524414,-74.0052032470703,40.7387886047363,2,C23982,D76086,5,4,0,0,0,2015,4,22,15,17,40,Restaurants
5262,21381991,39.54,2015-04-22 15:12:16 UTC,-73.8745803833008,40.7741317749023,-73.9769973754883,40.7545166015625,1,C22518,D64210,4,4,0,0,0,2015,4,22,15,12,16,Sports_Arenas
5263,22038409,38.04,2015-04-22 15:11:38 UTC,-73.9867477416992,40.75634765625,-73.8635711669922,40.7689018249512,3,C21351,D65865,4,5,0,0,0,2015,4,22,15,11,38,Restaurants
5264,52850020,57.54,2015-04-22 14:31:49 UTC,-73.7838745117188,40.6486511230469,-74.0157165527344,40.7078971862793,1,C19280,D99787,5,4,0,0,0,2015,4,22,14,31,49,SubwayStations
5265,37651536,6.5,2015-04-22 14:29:05 UTC,-73.9776992797852,40.7503967285156,-73.9710693359375,40.755687713623,1,C25409,D30700,5,3,0,0,0,2015,4,22,14,29,5,Industrial_Zones
5266,27630983,22.0,2015-04-22 14:22:38 UTC,-73.8636016845703,40.7697792053223,-73.9395980834961,40.7515106201172,1,C36127,D63219,2,4,0,0,0,2015,4,22,14,22,38,Industrial_Zones
5267,45566396,15.0,2015-04-22 14:13:31 UTC,-73.9987106323242,40.7346916198731,-74.0069427490234,40.7039222717285,5,C51374,D63151,4,5,0,0,0,2015,4,22,14,13,31,Industrial_Zones
5268,16410600,40.54,2015-04-22 14:11:36 UTC,-73.972526550293,40.7607879638672,-73.8616180419922,40.7682723999023,1,C12608,D63151,2,4,0,0,0,2015,4,22,14,11,36,Industrial_Zones
5269,50006880,11.5,2015-04-22 14:10:20 UTC,-73.978157043457,40.7581481933594,-74.0051803588867,40.7414131164551,1,C40075,D79566,4,2,0,0,0,2015,4,22,14,10,20,Tourist_Spots
5270,22274823,20.5,2015-04-22 13:36:18 UTC,-74.0102920532227,40.7088394165039,-73.9874725341797,40.747974395752,1,C51793,D48465,1,3,0,0,0,2015,4,22,13,36,18,Tourist_Spots
5271,53903802,23.5,2015-04-22 13:34:49 UTC,-73.9931793212891,40.7523727416992,-73.9640121459961,40.8114471435547,5,C52218,D14326,4,4,1,Driver,Issue with vehicle,2015,4,22,13,34,49,Industrial_Zones
5272,1779553,8.5,2015-04-22 13:17:26 UTC,-73.960693359375,40.7749557495117,-73.9747924804688,40.7777633666992,1,C19280,D12502,2,5,0,0,0,2015,4,22,13,17,26,Tourist_Spots
5273,24555218,31.04,2015-04-22 13:12:16 UTC,-73.8627166748047,40.768669128418,-73.9791030883789,40.7464294433594,1,C49226,D11048,5,5,0,0,0,2015,4,22,13,12,16,SubwayStations
5274,44422410,8.0,2015-04-22 13:10:41 UTC,-73.9890365600586,40.7572631835938,-73.9782028198242,40.752384185791,1,C14609,D12502,1,2,0,0,0,2015,4,22,13,10,41,Sports_Arenas
5275,46515028,9.0,2015-04-22 12:11:17 UTC,-73.9830856323242,40.741813659668,-73.9771499633789,40.7558250427246,1,C31645,D34300,5,1,1,Driver,Delay due to traffic,2015,4,22,12,11,17,Industrial_Zones
5276,37857447,15.5,2015-04-22 11:59:24 UTC,-73.9846649169922,40.7555313110352,-73.999382019043,40.7441482543945,2,C22490,D63151,2,5,0,0,0,2015,4,22,11,59,24,SubwayStations
5277,39318633,4.5,2015-04-22 11:54:25 UTC,-73.9613342285156,40.7688293457031,-73.9566497802734,40.7773361206055,1,C36609,D63647,5,5,0,0,0,2015,4,22,11,54,25,Industrial_Zones
5278,47933216,5.0,2015-04-22 11:34:10 UTC,-73.9503860473633,40.7868423461914,-73.953239440918,40.7884712219238,1,C26274,D34300,4,2,0,0,0,2015,4,22,11,34,10,Airport
5279,18582839,12.0,2015-04-22 11:29:49 UTC,-73.9676132202149,40.7715911865234,-73.9921646118164,40.7640113830566,1,C19782,D27764,5,3,0,0,0,2015,4,22,11,29,49,Airport
5280,36916917,5.5,2015-04-22 11:02:09 UTC,-73.9793167114258,40.7848892211914,-73.9677429199219,40.7880096435547,2,C39914,D99787,4,4,0,0,0,2015,4,22,11,2,9,Airport
5281,12419418,3.5,2015-04-22 10:37:53 UTC,-73.9934844970703,40.7471504211426,-73.9977951049805,40.7409629821777,1,C41429,D89828,2,1,1,Customer,Delay in arrival,2015,4,22,10,37,53,Airport
5282,37484453,5.0,2015-04-22 10:30:35 UTC,-73.9835357666016,40.7538909912109,-73.9811248779297,40.759651184082,1,C20541,D54605,5,3,0,0,0,2015,4,22,10,30,35,Sports_Arenas
5283,14419995,14.5,2015-04-22 10:28:53 UTC,-73.9905319213867,40.7512817382812,-73.9764938354492,40.7625236511231,1,C22490,D36668,1,2,1,Driver,Inappropriate behavior of customer,2015,4,22,10,28,53,Industrial_Zones
5284,10570695,17.5,2015-04-22 10:13:53 UTC,-73.7914733886719,40.6456832885742,-73.8159103393555,40.7081260681152,1,C44617,D57089,4,2,0,0,0,2015,4,22,10,13,53,Sports_Arenas
5285,30212457,15.0,2015-04-22 09:11:44 UTC,-73.9830093383789,40.7479667663574,-73.9522018432617,40.7730140686035,1,C29861,D26625,5,5,0,0,0,2015,4,22,9,11,44,SubwayStations
5286,53132220,2.5,2015-04-22 09:04:26 UTC,-73.9781799316406,40.7519607543945,-73.9776916503906,40.7523956298828,1,C34789,D18920,5,3,0,0,0,2015,4,22,9,4,26,SubwayStations
5287,11678321,11.5,2015-04-22 08:42:04 UTC,-74.0083618164063,40.7140922546387,-73.9869155883789,40.7331123352051,1,C23672,D12502,4,5,0,0,0,2015,4,22,8,42,4,SubwayStations
5288,6850155,14.5,2015-04-22 08:41:43 UTC,-73.9977035522461,40.7565460205078,-74.0098648071289,40.7216300964356,1,C14890,D26336,4,1,0,0,0,2015,4,22,8,41,43,Industrial_Zones
5289,33046350,14.5,2015-04-22 08:38:40 UTC,-73.9989471435547,40.7609634399414,-74.0057144165039,40.7263488769531,1,C27365,D50362,5,2,0,0,0,2015,4,22,8,38,40,SubwayStations
5290,6903689,12.5,2015-04-22 08:29:56 UTC,-74.0179595947266,40.709644317627,-74.0081253051758,40.7451591491699,1,C25508,D56919,3,4,0,0,0,2015,4,22,8,29,56,Industrial_Zones
5291,38413969,4.5,2015-04-22 08:17:45 UTC,-73.9816207885742,40.7589111328125,-73.9723663330078,40.7649765014649,1,C23908,D65865,3,5,0,0,0,2015,4,22,8,17,45,SubwayStations
5292,6373153,7.0,2015-04-22 08:15:34 UTC,-73.9987030029297,40.7607192993164,-73.9877319335938,40.7511711120606,1,C22069,D79566,4,3,0,0,0,2015,4,22,8,15,34,Airport
5293,14654839,57.54,2015-04-22 08:05:21 UTC,-73.7818832397461,40.6445808410645,-73.9871826171875,40.7499885559082,1,C15980,D83241,2,5,0,0,0,2015,4,22,8,5,21,SubwayStations
5294,23708499,23.0,2015-04-22 08:00:55 UTC,-73.9685974121094,40.7863502502442,-73.9735107421875,40.7369003295898,1,C26841,D14637,4,5,0,0,0,2015,4,22,8,0,55,Airport
5295,44087064,5.5,2015-04-22 07:50:31 UTC,-73.9671401977539,40.7933044433594,-73.9762954711914,40.7823257446289,1,C24739,D16930,4,5,0,0,0,2015,4,22,7,50,31,Tourist_Spots
5296,31374497,7.0,2015-04-22 07:49:54 UTC,-73.965087890625,40.7554664611816,-73.9698028564453,40.7635345458984,1,C26715,D89828,4,5,0,0,0,2015,4,22,7,49,54,SubwayStations
5297,2342999,5.5,2015-04-22 07:41:48 UTC,-73.9937591552734,40.7669677734375,-73.9844512939453,40.7607917785645,1,C14609,D36024,5,5,0,0,0,2015,4,22,7,41,48,Sports_Arenas
5298,40836507,16.0,2015-04-22 07:35:20 UTC,-73.9982223510742,40.7568855285645,-74.0104064941406,40.7020034790039,1,C50648,D30700,1,3,0,0,0,2015,4,22,7,35,20,SubwayStations
5299,26662490,15.5,2015-04-22 07:16:38 UTC,-74.009391784668,40.7125091552734,-73.9850463867188,40.759349822998,1,C26715,D14326,3,3,0,0,0,2015,4,22,7,16,38,Sports_Arenas
5300,7083410,5.0,2015-04-22 06:57:59 UTC,-73.9568099975586,40.7777404785156,-73.966552734375,40.7697792053223,1,C51027,D18920,3,3,0,0,0,2015,4,22,6,57,59,Restaurants
5301,40098872,14.0,2015-04-22 06:45:48 UTC,-73.9781951904297,40.7522430419922,-74.0008087158203,40.7101936340332,1,C23672,D18920,4,3,0,0,0,2015,4,22,6,45,48,Restaurants
5302,45473276,7.5,2015-04-22 06:15:35 UTC,-73.9916687011719,40.7558937072754,-73.9750747680664,40.7458381652832,1,C18935,D26336,5,2,0,0,0,2015,4,22,6,15,35,SubwayStations
5303,19161534,10.0,2015-04-22 05:32:20 UTC,-73.9770202636719,40.7878684997559,-73.9758377075196,40.7602882385254,1,C40182,D13828,2,2,0,0,0,2015,4,22,5,32,20,Airport
5304,9440848,5.0,2015-04-22 03:12:31 UTC,-73.9923629760742,40.7253684997559,-73.984977722168,40.7210388183594,1,C39632,D12502,2,3,0,0,0,2015,4,22,3,12,31,Restaurants
5305,5997415,6.5,2015-04-22 01:38:59 UTC,-73.9544143676758,40.7641716003418,-73.9689712524414,40.7639999389649,1,C21618,D11048,2,3,0,0,0,2015,4,22,1,38,59,SubwayStations
5306,2198199,6.0,2015-04-22 01:28:10 UTC,-73.9867477416992,40.766773223877,-73.9791564941406,40.7741317749023,2,C19280,D83241,5,5,0,0,0,2015,4,22,1,28,10,Restaurants
5307,14327155,14.0,2015-04-22 01:16:29 UTC,-74.005615234375,40.7256851196289,-73.9639663696289,40.7563896179199,1,C26748,D26625,5,3,0,0,0,2015,4,22,1,16,29,Airport
5308,10021008,9.5,2015-04-22 00:34:48 UTC,-73.987663269043,40.7196960449219,-73.9547348022461,40.716739654541,1,C23164,D78629,5,3,0,0,0,2015,4,22,0,34,48,Market
5309,13899259,12.5,2015-04-22 00:33:27 UTC,-73.9897079467773,40.7343864440918,-74.0127334594727,40.7041358947754,1,C50648,D12789,4,3,0,0,0,2015,4,22,0,33,27,Market
5310,34639709,6.5,2015-04-22 00:33:11 UTC,-73.9918441772461,40.726016998291,-74.005615234375,40.7256317138672,1,C52493,D78317,2,2,0,0,0,2015,4,22,0,33,11,Market
5311,24056430,9.5,2015-04-22 00:14:18 UTC,-73.9804611206055,40.7601699829102,-73.9943771362305,40.7320289611816,1,C17841,D14637,1,3,0,0,0,2015,4,22,0,14,18,Market
5312,55305670,16.5,2015-04-21 23:50:51 UTC,-73.97509765625,40.7618255615234,-74.0072937011719,40.7180137634277,1,C13584,D26336,4,5,0,0,0,2015,4,21,23,50,51,Restaurants
5313,45006381,6.5,2015-04-21 23:28:21 UTC,-73.9743423461914,40.7468910217285,-73.9713363647461,40.7591094970703,1,C36214,D66365,3,4,0,0,0,2015,4,21,23,28,21,Tourist_Spots
5314,28816578,13.0,2015-04-21 23:27:45 UTC,-73.97900390625,40.7642860412598,-73.9827041625977,40.7271537780762,1,C49317,D22175,5,1,0,0,0,2015,4,21,23,27,45,Restaurants
5315,53385028,40.0,2015-04-21 23:08:41 UTC,-74.0084915161133,40.7465209960938,-73.8849792480469,40.7432289123535,1,C15980,D10560,4,4,0,0,0,2015,4,21,23,8,41,Sports_Arenas
5316,12909646,4.0,2015-04-21 23:05:37 UTC,-73.9502716064453,40.783748626709,-73.9440155029297,40.7864570617676,1,C44412,D12502,4,5,0,0,0,2015,4,21,23,5,37,SubwayStations
5317,15169892,17.0,2015-04-21 22:47:59 UTC,-73.9796295166016,40.7352752685547,-73.9749755859375,40.7829933166504,1,C44412,D30700,2,1,1,Driver,Customer not found on location,2015,4,21,22,47,59,Tourist_Spots
5318,37623063,25.0,2015-04-21 22:28:20 UTC,-73.9800872802734,40.7548408508301,-73.9721755981445,40.672420501709,1,C29604,D63219,3,5,0,0,0,2015,4,21,22,28,20,Restaurants
5319,42603863,17.5,2015-04-21 22:08:52 UTC,-73.9993286132813,40.7265167236328,-73.979866027832,40.6761703491211,5,C37492,D53927,4,4,1,Customer,High trip charges,2015,4,21,22,8,52,Tourist_Spots
5320,52445313,15.0,2015-04-21 21:58:11 UTC,-73.9885482788086,40.7371597290039,-73.9511032104492,40.7725486755371,2,C40467,D54605,1,5,0,0,0,2015,4,21,21,58,11,Industrial_Zones
5321,7541685,11.0,2015-04-21 21:46:48 UTC,-73.9829940795898,40.7633666992188,-73.9584121704101,40.7730331420898,1,C38195,D57089,3,3,0,0,0,2015,4,21,21,46,48,Tourist_Spots
5322,5672014,7.5,2015-04-21 21:31:50 UTC,-73.9890975952148,40.7452011108398,-73.9924926757813,40.7275009155273,1,C22096,D18920,5,4,0,0,0,2015,4,21,21,31,50,Sports_Arenas
5323,53207119,3.5,2015-04-21 20:56:17 UTC,-73.9803085327148,40.7804183959961,-73.9754409790039,40.7837028503418,1,C17953,D14326,5,5,0,0,0,2015,4,21,20,56,17,Industrial_Zones
5324,7814016,9.0,2015-04-21 20:55:28 UTC,-73.9877243041992,40.7185783386231,-74.0124282836914,40.7168922424316,2,C22251,D79708,4,1,0,0,0,2015,4,21,20,55,28,Airport
5325,15597578,11.5,2015-04-21 20:31:54 UTC,-73.9975662231445,40.7416152954102,-73.9922561645508,40.7150268554688,1,C41429,D65865,2,5,0,0,0,2015,4,21,20,31,54,Airport
5326,40018868,19.5,2015-04-21 19:59:27 UTC,-73.980110168457,40.7606315612793,-74.0044631958008,40.7169914245606,1,C14782,D78629,3,2,0,0,0,2015,4,21,19,59,27,Airport
5327,34132509,13.5,2015-04-21 19:50:12 UTC,-73.9743728637695,40.7622413635254,-73.9935531616211,40.7310638427734,6,C51074,D43171,4,5,0,0,0,2015,4,21,19,50,12,SubwayStations
5328,4061785,15.0,2015-04-21 19:37:01 UTC,-74.0105133056641,40.7228507995606,-73.9958953857422,40.7607231140137,2,C42861,D11048,4,2,0,0,0,2015,4,21,19,37,1,Airport
5329,18913456,7.0,2015-04-21 19:33:20 UTC,-73.9738922119141,40.7516174316406,-73.9635543823242,40.7680473327637,1,C44285,D10560,3,3,0,0,0,2015,4,21,19,33,20,Airport
5330,36951941,20.0,2015-04-21 19:30:22 UTC,-74.0071563720703,40.7053756713867,-73.9803924560547,40.7640647888184,1,C51170,D64210,5,5,1,Driver,Issue with vehicle,2015,4,21,19,30,22,Airport
5331,5110753,7.5,2015-04-21 18:54:21 UTC,-73.9931564331055,40.7526245117188,-73.9806213378906,40.7582511901856,1,C22096,D18920,4,4,0,0,0,2015,4,21,18,54,21,Airport
5332,53620109,11.0,2015-04-21 18:32:28 UTC,-73.9866409301758,40.758731842041,-74.0072555541992,40.7399215698242,1,C20541,D11048,5,4,0,0,0,2015,4,21,18,32,28,Restaurants
5333,4260568,12.0,2015-04-21 18:22:46 UTC,-73.9733428955078,40.7627372741699,-73.9887390136719,40.74560546875,1,C13584,D30656,4,3,0,0,0,2015,4,21,18,22,46,SubwayStations
5334,12997073,10.5,2015-04-21 18:05:16 UTC,-73.9954986572266,40.7596015930176,-73.9976806640625,40.7412300109863,1,C25439,D22175,4,5,0,0,0,2015,4,21,18,5,16,Tourist_Spots
5335,28514751,4.5,2015-04-21 17:44:20 UTC,-74.0010833740234,40.7568702697754,-73.9911956787109,40.7512054443359,1,C22418,D78317,3,3,0,0,0,2015,4,21,17,44,20,Sports_Arenas
5336,19607967,7.0,2015-04-21 17:37:27 UTC,-73.9832458496094,40.7613563537598,-73.980224609375,40.7527275085449,1,C18935,D22175,4,5,0,0,0,2015,4,21,17,37,27,Industrial_Zones
5337,50232425,10.0,2015-04-21 17:33:49 UTC,-74.0012130737305,40.7313079833984,-74.0037841796875,40.7478218078613,3,C49226,D13828,5,3,0,0,0,2015,4,21,17,33,49,Industrial_Zones
5338,6452126,3.5,2015-04-21 16:39:14 UTC,-73.9798355102539,40.7658081054688,-73.9833450317383,40.7603912353516,1,C29604,D43171,2,5,0,0,0,2015,4,21,16,39,14,Tourist_Spots
5339,42709143,9.0,2015-04-21 16:19:07 UTC,-73.9799346923828,40.7489051818848,-73.9758529663086,40.7332191467285,1,C28924,D64210,4,4,0,0,0,2015,4,21,16,19,7,Industrial_Zones
5340,26987275,7.5,2015-04-21 16:18:40 UTC,-73.974494934082,40.7625350952149,-73.9842224121094,40.7674217224121,2,C50184,D34300,3,2,0,0,0,2015,4,21,16,18,40,Tourist_Spots
5341,27181007,30.5,2015-04-21 16:10:28 UTC,-73.8627319335938,40.7690162658691,-73.9739761352539,40.7506256103516,6,C15722,D83241,5,4,0,0,0,2015,4,21,16,10,28,Industrial_Zones
5342,8913990,11.5,2015-04-21 15:59:25 UTC,-73.9601974487305,40.7733001708984,-73.9577255249023,40.7668952941895,1,C27146,D49646,2,5,0,0,0,2015,4,21,15,59,25,Sports_Arenas
5343,1499353,13.0,2015-04-21 15:45:26 UTC,-73.9498901367188,40.7807350158691,-73.9646911621094,40.7671241760254,4,C14782,D44453,5,3,0,0,0,2015,4,21,15,45,26,Tourist_Spots
5344,15192810,15.0,2015-04-21 15:38:48 UTC,-73.9543533325196,40.7702903747559,-73.9682693481445,40.7571029663086,1,C39914,D14244,5,3,0,0,0,2015,4,21,15,38,48,Industrial_Zones
5345,636876,17.0,2015-04-21 15:25:01 UTC,-73.9668273925781,40.7532577514649,-73.976318359375,40.7822875976563,1,C51374,D99787,5,4,0,0,0,2015,4,21,15,25,1,Airport
5346,43768307,13.0,2015-04-21 15:19:26 UTC,-73.9576263427734,40.7799491882324,-73.9751586914062,40.7559661865234,3,C51027,D50362,4,1,0,0,0,2015,4,21,15,19,26,Tourist_Spots
5347,19425937,24.5,2015-04-21 15:03:54 UTC,-74.0126571655273,40.7016906738281,-73.9883041381836,40.7600593566895,1,C49226,D78629,5,4,0,0,0,2015,4,21,15,3,54,Tourist_Spots
5348,55348270,11.5,2015-04-21 14:27:58 UTC,-73.9895706176758,40.7403831481934,-74.0018157958984,40.723503112793,1,C29861,D54605,4,5,0,0,0,2015,4,21,14,27,58,Restaurants
5349,6800048,17.0,2015-04-21 14:24:56 UTC,-73.9711990356445,40.7616386413574,-73.9428939819336,40.7269554138184,1,C51170,D11048,3,4,0,0,0,2015,4,21,14,24,56,Sports_Arenas
5350,11962401,22.5,2015-04-21 14:09:03 UTC,-73.9938278198242,40.7517814636231,-73.9467468261719,40.7915802001953,5,C22846,D13828,4,3,0,0,0,2015,4,21,14,9,3,Restaurants
5351,45583885,4.5,2015-04-21 13:51:54 UTC,-73.9746627807617,40.7575988769531,-73.9703826904297,40.7544631958008,1,C22483,D50362,4,5,0,0,0,2015,4,21,13,51,54,Industrial_Zones
5352,1383875,6.0,2015-04-21 13:47:57 UTC,-73.954719543457,40.78076171875,-73.9633865356445,40.7759895324707,1,C29244,D63151,4,3,1,Driver,Customer not found on location,2015,4,21,13,47,57,Sports_Arenas
5353,34231517,9.5,2015-04-21 13:46:15 UTC,-73.9830017089844,40.750431060791,-73.9931564331055,40.7309379577637,1,C49620,D36024,3,4,0,0,0,2015,4,21,13,46,15,Sports_Arenas
5354,51370017,13.0,2015-04-21 13:40:47 UTC,-73.9797668457031,40.7842712402344,-73.9919738769531,40.7513313293457,6,C20342,D64210,5,4,1,Customer,Change of plan,2015,4,21,13,40,47,Tourist_Spots
5355,22884993,8.5,2015-04-21 13:39:53 UTC,-73.9721450805664,40.7610816955566,-73.9614944458008,40.7634658813477,1,C37492,D64210,5,5,0,0,0,2015,4,21,13,39,53,Tourist_Spots
5356,4342554,7.5,2015-04-21 13:34:57 UTC,-73.9776000976562,40.7571601867676,-73.9915466308594,40.7496719360352,2,C21009,D43171,4,4,0,0,0,2015,4,21,13,34,57,Industrial_Zones
5357,30187792,12.0,2015-04-21 13:31:53 UTC,-73.9754791259766,40.7510681152344,-74.0066680908203,40.7513084411621,1,C25439,D34300,3,2,0,0,0,2015,4,21,13,31,53,Tourist_Spots
5358,2733568,14.0,2015-04-21 13:20:56 UTC,-74.0088348388672,40.7157363891602,-73.9880905151367,40.7373657226563,1,C25768,D27764,5,3,1,Customer,High trip charges,2015,4,21,13,20,56,Tourist_Spots
5359,19243639,14.0,2015-04-21 12:58:04 UTC,-74.0046005249023,40.7419128417969,-73.9876937866211,40.7596778869629,1,C38493,D36024,4,4,0,0,0,2015,4,21,12,58,4,Airport
5360,27649082,35.5,2015-04-21 12:34:00 UTC,-73.8730316162109,40.7742385864258,-74.0076293945313,40.7156677246094,1,C20541,D57089,3,5,0,0,0,2015,4,21,12,34,0,Industrial_Zones
5361,47657195,16.0,2015-04-21 12:25:27 UTC,-73.9876480102539,40.7339286804199,-74.0091705322266,40.7040901184082,1,C19492,D79708,5,5,0,0,0,2015,4,21,12,25,27,Tourist_Spots
5362,4247083,6.5,2015-04-21 12:23:34 UTC,-73.9841690063477,40.744140625,-73.9906387329101,40.7488212585449,2,C24803,D13828,2,1,0,0,0,2015,4,21,12,23,34,Tourist_Spots
5363,16602695,4.5,2015-04-21 12:13:41 UTC,-73.9885482788086,40.7289505004883,-73.9930648803711,40.7298278808594,2,C18924,D11542,3,5,0,0,0,2015,4,21,12,13,41,Sports_Arenas
